Non_Zero_Non_One_Weights,Biases
1.0,
1.0,
1.0,
0.31633836,
0.86346114,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.35346693
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0247769,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5875822
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8141622,
1.0,
1.0,
0.25064412,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6462834
,0.0
,0.0
,0.18919788
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
5.353927e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3710733,
,-0.8539689
0.7845203,
0.3886288,
0.80114365,
1.0063184,
0.91271347,
0.9786953,
0.8649409,
1.2601795,
,1.2019819
,-0.301839
,0.5529678
,0.88399374
,1.1889999
,-0.2883786
,0.6614467
,1.198581
1.0,
1.0,
1.0,
1.0,
0.68063706,
0.36002293,
0.28343326,
1.0,
4.0024024e-05,
,0.0
,0.0
,0.0
,0.0
,0.64297795
,-0.073559776
,0.14856802
,0.0
1.0,
1.0,
1.0,
1.0,
0.96107507,
1.0,
0.5104314,
0.3767549,
,0.0
,0.0
,0.0
,0.0
,0.9691149
,0.0
,0.51901865
,-0.08962743
1.0,
1.0,
1.0,
1.0,
1.1580651,
1.1803335,
1.4069729,
2.2677636,
0.75741345,
1.0,
0.9725378,
1.7475569,
,0.0
,0.0
,0.0
,0.0
,0.915294
,0.551234
,1.9204826
,0.2214546
,0.0
,1.3403356
,1.8734962
1.0,
1.0,
1.0,
1.0,
1.0,
1.1383638,
1.0,
0.7032109,
1.0,
0.84135646,
0.83490694,
-0.00039749258,
-7.383787e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8577837
,0.0
,0.6947649
,0.0
,0.2353013
,4.988192
,4.247448
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.55160326,
1.0,
0.55011314,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.57965696
,0.0
,0.5802124
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.57237065,
0.60907435,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.38208264
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.94554853,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.90966547
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8362788,
1.0,
1.0,
0.2613149,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.54116076
,0.0
,0.0
,0.15470994
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
8.0722704e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3185365,
,-0.25884157
0.9603118,
0.40792236,
0.7326882,
1.1111006,
1.0640018,
0.7138331,
0.8245487,
1.5793331,
,0.6131683
,-0.36645153
,0.78231996
,0.5330571
,0.68248653
,0.59878296
,0.7964013
,0.12957963
1.0,
1.0,
1.0,
1.0,
0.76477265,
0.35864836,
0.35384896,
1.0,
5.3849468e-05,
,0.0
,0.0
,0.0
,0.0
,0.2856123
,-0.0703354
,-0.06185203
,0.0
1.0,
1.0,
1.0,
1.0,
0.91037625,
1.0,
0.49022025,
0.3639897,
,0.0
,0.0
,0.0
,0.0
,1.1479976
,0.0
,0.535234
,-0.04428854
1.0,
1.0,
1.0,
1.0,
1.2111675,
0.8568191,
1.3797235,
2.190678,
0.64467376,
1.0,
1.1885049,
2.0087957,
,0.0
,0.0
,0.0
,0.0
,0.68371737
,0.910081
,2.0114734
,0.33982235
,0.0
,1.0814365
,1.5503002
1.0,
1.0,
1.0,
1.0,
1.0,
1.0837212,
1.0,
0.78790313,
1.0,
0.83324534,
0.71642655,
-1.4565477e-06,
-7.953725e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0313661
,0.0
,0.33221453
,0.0
,0.54192644
,4.9801316
,4.2483544
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6079493,
1.0,
0.59951985,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3272991
,0.0
,0.39818886
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.37337607,
0.75588363,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5219188
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.007182,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.65910375
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.79977655,
1.0,
1.0,
0.2034705,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7146507
,0.0
,0.0
,0.3418183
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
7.240747e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.28941843,
,0.07097403
1.0440669,
0.18720421,
1.0450326,
1.0588248,
1.0893254,
0.8795796,
0.90206075,
1.3260295,
,0.3326745
,0.37291312
,-0.26389593
,0.7082399
,0.59770733
,0.043709893
,0.5378407
,0.9781765
1.0,
1.0,
1.0,
1.0,
0.6969738,
0.35851538,
0.29804003,
1.0,
1.48902e-05,
,0.0
,0.0
,0.0
,0.0
,0.5736651
,-0.06913459
,0.102359466
,0.0
1.0,
1.0,
1.0,
1.0,
0.99211615,
1.0,
0.8178482,
0.36664602,
,0.0
,0.0
,0.0
,0.0
,0.85895735
,0.0
,0.2272239
,-0.12487815
1.0,
1.0,
1.0,
1.0,
1.1664,
1.0152134,
1.0916955,
2.0948176,
0.529136,
1.0,
0.024519816,
1.796394,
,0.0
,0.0
,0.0
,0.0
,0.87924314
,1.0271946
,2.0739567
,0.4494998
,0.0
,-7.323925
,1.9471158
1.0,
1.0,
1.0,
1.0,
1.0,
1.1018963,
1.0,
0.6775669,
1.0,
2.012174,
0.00081389316,
-7.869552,
-6.724804,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.973988
,0.0
,0.8025243
,0.0
,1.1375703
,4.4472666
,3.7654555
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6146423,
1.0,
0.4881555,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.297367
,0.0
,0.80851793
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.44016746,
0.7179284,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.43924212
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0295869,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5680366
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.84980816,
1.0,
1.0,
0.2240256,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.47683907
,0.0
,0.0
,0.27647254
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
7.4132804e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.28980532,
,0.0666147
0.8206293,
0.218882,
0.9772641,
1.3369758,
1.087421,
0.5871203,
0.9673593,
1.3138666,
,1.081106
,0.26680264
,-0.036911152
,-0.22352436
,0.6041141
,1.0232618
,0.31863403
,1.0188866
1.0,
1.0,
1.0,
1.0,
0.669154,
0.23336367,
0.2577328,
1.0,
8.689218e-06,
,0.0
,0.0
,0.0
,0.0
,0.69146925
,0.3057315
,0.22246613
,0.0
1.0,
1.0,
1.0,
1.0,
0.934446,
1.0,
0.7604261,
0.27304378,
,0.0
,0.0
,0.0
,0.0
,1.0633253
,0.0
,0.27651283
,0.28823262
1.0,
1.0,
1.0,
1.0,
1.1596427,
1.0278252,
1.3193053,
2.1046977,
0.42450228,
1.0,
1.1129748,
2.1120868,
,0.0
,0.0
,0.0
,0.0
,0.90836334
,0.78734136
,2.074644
,0.561854
,0.0
,1.1618233
,1.4026327
1.0,
1.0,
1.0,
1.0,
1.0,
1.0924114,
1.0,
0.74343246,
1.0,
0.81569785,
0.7478792,
-0.0005032368,
-0.00010940335,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0048718
,0.0
,0.5272344
,0.0
,0.47560078
,4.9727244
,4.250207
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5584864,
1.0,
0.62482107,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.54878557
,0.0
,0.30493143
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6228336,
0.5220277,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5054564
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.97134244,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.80479926
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83485276,
1.0,
1.0,
0.19219632,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5479197
,0.0
,0.0
,0.37828225
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
4.5511173e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.32248363,
,-0.30364668
0.96281695,
0.15285778,
0.7456843,
0.9476131,
1.2052096,
0.7170573,
0.58656657,
1.1161715,
,0.6048928
,0.48798117
,0.7388742
,1.0808165
,0.20982127
,0.588035
,1.5934613
,1.6811814
1.0,
1.0,
1.0,
1.0,
0.77914727,
0.33315337,
0.31743786,
1.0,
4.339922e-05,
,0.0
,0.0
,0.0
,0.0
,0.22412714
,0.0059264186
,0.048083406
,0.0
1.0,
1.0,
1.0,
1.0,
0.9470166,
1.0,
0.5166412,
0.33988532,
,0.0
,0.0
,0.0
,0.0
,1.0192107
,0.0
,0.4988498
,0.06074618
1.0,
1.0,
1.0,
1.0,
1.2557468,
1.3337961,
1.2673353,
2.1444962,
0.40518394,
1.0,
1.1186601,
2.0714815,
,0.0
,0.0
,0.0
,0.0
,0.48854238
,0.5601048
,2.0856605
,0.5890258
,0.0
,1.1443352
,1.4313294
1.0,
1.0,
1.0,
1.0,
1.0,
1.1851417,
1.0,
0.696626,
1.0,
0.8476071,
0.67841744,
-2.0351938e-06,
-0.00013077792,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.707647
,0.0
,0.71578825
,0.0
,0.6350705
,4.985658
,4.2476473
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.50162405,
1.0,
0.5628687,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8034902
,0.0
,0.5332919
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.51495147,
0.64440674,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.44411758
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0164756,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.62133825
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8253048,
1.0,
1.0,
0.20039834,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.59330714
,0.0
,0.0
,0.3517345
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.316637e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.2942818,
,0.015891735
1.0001619,
0.105720006,
0.9327401,
1.3010924,
1.1440521,
0.80558866,
1.0682096,
1.5931826,
,0.47972438
,0.6458662
,0.1122329
,-0.10332
,0.41440716
,0.29149792
,-0.019639337
,0.08326255
1.0,
1.0,
1.0,
1.0,
0.7297143,
0.2255434,
0.2674742,
1.0,
3.4652865e-05,
,0.0
,0.0
,0.0
,0.0
,0.43431625
,0.32671273
,0.19811562
,0.0
1.0,
1.0,
1.0,
1.0,
0.9923033,
1.0,
0.6244624,
0.3138562,
,0.0
,0.0
,0.0
,0.0
,0.8590179
,0.0
,0.3882455
,0.12649068
1.0,
1.0,
1.0,
1.0,
1.1314204,
1.1176978,
1.1080343,
1.9165021,
0.39472565,
1.0,
1.2568635,
2.1145542,
,0.0
,0.0
,0.0
,0.0
,1.0313859
,0.9427167
,2.321347
,0.6006964
,0.0
,0.9997184
,1.4367609
1.0,
1.0,
1.0,
1.0,
1.0,
1.2136177,
1.0,
0.74200964,
1.0,
0.6921903,
0.8383134,
-1.47811265e-08,
-0.0001729105,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.61639464
,0.0
,0.5230446
,0.0
,0.38670582
,4.983254
,4.241611
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5177466,
1.0,
0.61871946,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.73131186
,0.0
,0.32747796
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.40201223,
0.7485513,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.45682284
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0723263,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3943135
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.77656204,
1.0,
1.0,
0.18222849,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8249931
,0.0
,0.0
,0.4105023
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.1229009e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.32347313,
,-0.31465372
0.8181561,
0.49027473,
0.80003744,
1.1025585,
1.1626009,
0.7503175,
1.1931207,
1.6774681,
,1.0892411
,-0.642378
,0.55659866
,0.56150705
,0.35213065
,0.47641706
,-0.4380644
,-0.19939333
1.0,
1.0,
1.0,
1.0,
0.7293881,
0.31563848,
0.36632937,
1.0,
4.3587264e-05,
,0.0
,0.0
,0.0
,0.0
,0.43570757
,0.058655955
,-0.09933288
,0.0
1.0,
1.0,
1.0,
1.0,
0.9030601,
1.0,
0.5546521,
0.3518778,
,0.0
,0.0
,0.0
,0.0
,1.1739589
,0.0
,0.47284216
,-0.0014627465
1.0,
1.0,
1.0,
1.0,
1.2107072,
0.98454785,
1.4157472,
2.3715887,
0.39704394,
1.0,
1.0151352,
1.9159664,
,0.0
,0.0
,0.0
,0.0
,0.6857213
,0.74241394
,1.8214546
,0.5927979
,0.0
,1.2942789
,1.6656069
1.0,
1.0,
1.0,
1.0,
1.0,
1.1497536,
1.0,
0.7054734,
1.0,
0.80485725,
0.71075445,
-1.13678436e-08,
-7.69284e-11,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8213847
,0.0
,0.68326837
,0.0
,0.58724195
,4.985618
,4.2472067
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.564964,
1.0,
0.5245643,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5198163
,0.0
,0.6744035
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.24701509,
0.8197758,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7041251
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.96093243,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8471176
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8594234,
1.0,
1.0,
0.21879351,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.4311346
,0.0
,0.0
,0.2922451
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.12572e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.2234529,
,0.8182855
0.9561916,
0.20048197,
0.6427928,
0.9750645,
1.0001793,
0.6840766,
0.8187727,
1.2567607,
,0.6270477
,0.328447
,1.083509
,0.9888356
,0.8963045
,0.6985324
,0.8154823
,1.2102394
1.0,
1.0,
1.0,
1.0,
0.7073942,
0.3095478,
0.23626989,
1.0,
6.889246e-05,
,0.0
,0.0
,0.0
,0.0
,0.52924407
,0.07681669
,0.2897183
,0.0
1.0,
1.0,
1.0,
1.0,
0.9185981,
1.0,
0.7275798,
0.4149094,
,0.0
,0.0
,0.0
,0.0
,1.1193635
,0.0
,0.29601732
,-0.24035987
1.0,
1.0,
1.0,
1.0,
1.2427311,
1.0930563,
1.2494152,
2.339767,
0.41927585,
1.0,
1.0947272,
2.08435,
,0.0
,0.0
,0.0
,0.0
,0.5454989
,0.81006724
,1.8665941
,0.57182395
,0.0
,1.2131604
,1.4895203
1.0,
1.0,
1.0,
1.0,
1.0,
1.1101928,
1.0,
0.701338,
1.0,
0.622212,
0.74859786,
-0.00045687685,
-0.00012655693,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9468546
,0.0
,0.6994668
,0.0
,0.67858535
,4.980099
,4.2481575
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.58612347,
1.0,
0.59629226,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.42504856
,0.0
,0.4101226
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5701971,
0.64602983,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.2708592
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9764682,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7839644
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.82071817,
1.0,
1.0,
0.27337793,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.61510724
,0.0
,0.0
,0.11565621
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
4.0416962e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.26325184,
,0.36737537
1.0919921,
0.2722639,
0.7382051,
1.0257181,
0.8694922,
0.76724666,
1.0959374,
1.1319208,
,0.17219646
,0.08800907
,0.7639314
,0.81919974
,1.3338834
,0.41995856
,-0.11231088
,1.6284467
1.0,
1.0,
1.0,
1.0,
0.74794513,
0.21851206,
0.4083859,
1.0,
1.7836284e-05,
,0.0
,0.0
,0.0
,0.0
,0.3576259
,0.34767702
,-0.22282095
,0.0
1.0,
1.0,
1.0,
1.0,
1.0157952,
1.0,
0.6915736,
0.24731818,
,0.0
,0.0
,0.0
,0.0
,0.7751478
,0.0
,0.32012802
,0.39460382
1.0,
1.0,
1.0,
1.0,
1.192631,
0.88883513,
1.3290032,
2.1949575,
0.3341638,
1.0,
1.3255593,
2.086618,
,0.0
,0.0
,0.0
,0.0
,0.7646349
,0.9494438
,2.0439935
,0.66227746
,0.0
,0.8659848
,1.4034938
1.0,
1.0,
1.0,
1.0,
1.0,
1.1018361,
1.0,
0.7187783,
1.0,
0.5666481,
0.8045968,
-0.0004282887,
-0.00017182343,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9722472
,0.0
,0.6201719
,0.0
,0.60607713
,4.9773364
,4.241354
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.57331324,
1.0,
0.582627,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.4824702
,0.0
,0.46052897
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.58077556,
0.55552727,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.52590746
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0772784,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.37419233
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8062484,
1.0,
1.0,
0.2282079,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.68388385
,0.0
,0.0
,0.26174912
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.3753644e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.33960113,
,-0.49762475
0.9170987,
0.28213236,
0.78374064,
1.1761513,
1.0336697,
0.81895494,
1.0307951,
1.4061772,
,0.75808185
,0.054971483
,0.6114544
,0.31535715
,0.7842793
,0.24693641
,0.10678638
,0.7098547
1.0,
1.0,
1.0,
1.0,
0.7567919,
0.37559423,
0.26854184,
1.0,
2.6783579e-05,
,0.0
,0.0
,0.0
,0.0
,0.31933793
,-0.12064002
,0.18948218
,0.0
1.0,
1.0,
1.0,
1.0,
1.0610781,
1.0,
0.71899533,
0.26936206,
,0.0
,0.0
,0.0
,0.0
,0.6159562
,0.0
,0.33324325
,0.25333226
1.0,
1.0,
1.0,
1.0,
1.2339067,
0.8747346,
1.1279225,
2.1926115,
0.5867674,
1.0,
0.095365584,
1.8278364,
,0.0
,0.0
,0.0
,0.0
,0.5840814
,1.1227618
,1.9555722
,0.38518777
,0.0
,-3.1230614
,1.8483455
1.0,
1.0,
1.0,
1.0,
1.0,
1.1674725,
1.0,
0.79200095,
1.0,
1.769503,
0.0025106196,
-3.0991936,
-4.29521,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.76552474
,0.0
,0.31707206
,0.0
,1.3754352
,4.904573
,4.1156073
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6116301,
1.0,
0.4964538,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3108343
,0.0
,0.77788055
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.4831897,
0.6965177,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3761522
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.008867,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.65227306
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.7995934,
1.0,
1.0,
0.21059483,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7155208
,0.0
,0.0
,0.320266
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.00013044766,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.282702,
,0.1471217
1.1972302,
0.6351765,
0.652975,
0.93329793,
1.040901,
0.99959654,
1.1639057,
1.6698649,
,-0.18047294
,-1.1276968
,1.0493453
,1.1286553
,0.7597487
,-0.3583925
,-0.3401022
,-0.1736936
1.0,
1.0,
1.0,
1.0,
0.6785723,
0.36761558,
0.18263577,
1.0,
3.3165405e-05,
,0.0
,0.0
,0.0
,0.0
,0.6518444
,-0.097640865
,0.45163545
,0.0
1.0,
1.0,
1.0,
1.0,
0.98231786,
1.0,
0.46285105,
0.27069587,
,0.0
,0.0
,0.0
,0.0
,0.89382565
,0.0
,0.55324835
,0.2874457
1.0,
1.0,
1.0,
1.0,
1.1555916,
0.9115551,
1.3326801,
2.3423588,
0.6502411,
1.0,
1.2204343,
2.0786505,
,0.0
,0.0
,0.0
,0.0
,0.9261726
,0.9158073
,1.8828133
,0.33976954
,0.0
,1.0397388
,1.4645308
1.0,
1.0,
1.0,
1.0,
1.0,
1.1164176,
1.0,
0.68534595,
1.0,
0.7256057,
0.71951604,
-0.00044993262,
-0.0001224988,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.92658496
,0.0
,0.7636882
,0.0
,0.6518824
,4.9736753
,4.246068
,0.0
1.0,
1.0,
